state,county,auction_source,auction_source_status,appraisal_district_source,appraisal_district_source_status,gis_source,gis_source_status,recorded_document_source,public_record_request_source,comptroller_directory_url,appraisal_district_name,appraisal_district_url,tax_assessor_collector_name,tax_assessor_collector_url,appraisal_district_verification_status,acquisition_method
TX,Titus,UNKNOWN,UNKNOWN,County Appraisal District named by the Texas Comptroller county directory,"DIRECTORY_LISTED (LEGAL_REVIEW_REQUIRED - county site not fetched, terms not reviewed)","UNKNOWN (Texas Comptroller Property Tax Data Reports and TNRIS/StratMap Land Parcels found as statewide candidates this phase, neither reviewed in depth)",UNKNOWN,UNKNOWN,UNKNOWN,https://comptroller.texas.gov/taxes/property-tax/county-directory/titus.php,Titus County Appraisal District,www.titus-cad.org,Melissa Stevens,www.co.titus.tx.us,DIRECTORY_LISTED,OFFICIAL_PUBLIC_SEARCH
TX,Tom Green,UNKNOWN,UNKNOWN,County Appraisal District named by the Texas Comptroller county directory,"DIRECTORY_LISTED (LEGAL_REVIEW_REQUIRED - county site not fetched, terms not reviewed)","UNKNOWN (Texas Comptroller Property Tax Data Reports and TNRIS/StratMap Land Parcels found as statewide candidates this phase, neither reviewed in depth)",UNKNOWN,UNKNOWN,UNKNOWN,https://comptroller.texas.gov/taxes/property-tax/county-directory/tomgreen.php,Tom Green County Appraisal District,www.tomgreencad.com,Becky Robles,www.tomgreencountytx.gov,DIRECTORY_LISTED,OFFICIAL_PUBLIC_SEARCH
TX,Travis,RealAuction/RealForeclose (tx_realauction) - see data/tx_realauction_counties.csv,"APPROVED (production-practice, not formally rights-cleared - Phase 10B finding)",County Appraisal District named by the Texas Comptroller county directory,"DIRECTORY_LISTED (LEGAL_REVIEW_REQUIRED - county site not fetched, terms not reviewed)","UNKNOWN (Texas Comptroller Property Tax Data Reports and TNRIS/StratMap Land Parcels found as statewide candidates this phase, neither reviewed in depth)",UNKNOWN,UNKNOWN,UNKNOWN,https://comptroller.texas.gov/taxes/property-tax/county-directory/travis.php,Travis County Appraisal District,www.traviscad.org,Celia Israel,www.tax-office.traviscountytx.gov,DIRECTORY_LISTED,OFFICIAL_PUBLIC_SEARCH
TX,Trinity,UNKNOWN,UNKNOWN,County Appraisal District named by the Texas Comptroller county directory,"DIRECTORY_LISTED (LEGAL_REVIEW_REQUIRED - county site not fetched, terms not reviewed)","UNKNOWN (Texas Comptroller Property Tax Data Reports and TNRIS/StratMap Land Parcels found as statewide candidates this phase, neither reviewed in depth)",UNKNOWN,UNKNOWN,UNKNOWN,https://comptroller.texas.gov/taxes/property-tax/county-directory/trinity.php,Trinity County Appraisal District,trinitycad.net,Nancy Shanafelt,www.co.trinity.tx.us,DIRECTORY_LISTED,OFFICIAL_PUBLIC_SEARCH
TX,Tyler,RealAuction/RealForeclose (tx_realauction) - see data/tx_realauction_counties.csv,"APPROVED (production-practice, not formally rights-cleared - Phase 10B finding)",County Appraisal District named by the Texas Comptroller county directory,"DIRECTORY_LISTED (LEGAL_REVIEW_REQUIRED - county site not fetched, terms not reviewed)","UNKNOWN (Texas Comptroller Property Tax Data Reports and TNRIS/StratMap Land Parcels found as statewide candidates this phase, neither reviewed in depth)",UNKNOWN,UNKNOWN,UNKNOWN,https://comptroller.texas.gov/taxes/property-tax/county-directory/tyler.php,Tyler County Appraisal District,www.tylercad.net,Melissa Carson,www.co.tyler.tx.us,DIRECTORY_LISTED,OFFICIAL_PUBLIC_SEARCH
TX,Upshur,UNKNOWN,UNKNOWN,County Appraisal District named by the Texas Comptroller county directory,"DIRECTORY_LISTED (LEGAL_REVIEW_REQUIRED - county site not fetched, terms not reviewed)","UNKNOWN (Texas Comptroller Property Tax Data Reports and TNRIS/StratMap Land Parcels found as statewide candidates this phase, neither reviewed in depth)",UNKNOWN,UNKNOWN,UNKNOWN,https://comptroller.texas.gov/taxes/property-tax/county-directory/upshur.php,Upshur County Appraisal District,www.upshur-cad.org,Luana Howell,www.countyofupshur.com,DIRECTORY_LISTED,OFFICIAL_PUBLIC_SEARCH
TX,Upton,UNKNOWN,UNKNOWN,County Appraisal District named by the Texas Comptroller county directory,"DIRECTORY_LISTED (LEGAL_REVIEW_REQUIRED - county site not fetched, terms not reviewed)","UNKNOWN (Texas Comptroller Property Tax Data Reports and TNRIS/StratMap Land Parcels found as statewide candidates this phase, neither reviewed in depth)",UNKNOWN,UNKNOWN,UNKNOWN,https://comptroller.texas.gov/taxes/property-tax/county-directory/upton.php,Upton County Appraisal District,www.uptoncad.org,Monica Zarate,www.co.upton.tx.us,DIRECTORY_LISTED,OFFICIAL_PUBLIC_SEARCH
TX,Uvalde,UNKNOWN,UNKNOWN,County Appraisal District named by the Texas Comptroller county directory,"DIRECTORY_LISTED (LEGAL_REVIEW_REQUIRED - county site not fetched, terms not reviewed)","UNKNOWN (Texas Comptroller Property Tax Data Reports and TNRIS/StratMap Land Parcels found as statewide candidates this phase, neither reviewed in depth)",UNKNOWN,UNKNOWN,UNKNOWN,https://comptroller.texas.gov/taxes/property-tax/county-directory/uvalde.php,Uvalde County Appraisal District,www.uvaldecad.org,Rita Verstuyft,www.uvaldecounty.gov,DIRECTORY_LISTED,OFFICIAL_PUBLIC_SEARCH
TX,Val Verde,UNKNOWN,UNKNOWN,County Appraisal District named by the Texas Comptroller county directory,"DIRECTORY_LISTED (LEGAL_REVIEW_REQUIRED - county site not fetched, terms not reviewed)","UNKNOWN (Texas Comptroller Property Tax Data Reports and TNRIS/StratMap Land Parcels found as statewide candidates this phase, neither reviewed in depth)",UNKNOWN,UNKNOWN,UNKNOWN,https://comptroller.texas.gov/taxes/property-tax/county-directory/valverde.php,Val Verde County Appraisal District,www.valverdecad.org,Elodia Garcia,www.valverdecounty.texas.gov,DIRECTORY_LISTED,OFFICIAL_PUBLIC_SEARCH
TX,Van Zandt,UNKNOWN,UNKNOWN,County Appraisal District named by the Texas Comptroller county directory,"DIRECTORY_LISTED (LEGAL_REVIEW_REQUIRED - county site not fetched, terms not reviewed)","UNKNOWN (Texas Comptroller Property Tax Data Reports and TNRIS/StratMap Land Parcels found as statewide candidates this phase, neither reviewed in depth)",UNKNOWN,UNKNOWN,UNKNOWN,https://comptroller.texas.gov/taxes/property-tax/county-directory/vanzandt.php,Van Zandt County Appraisal District,www.vzcad.org,Misty Stanberry,www.vanzandtcounty.org,DIRECTORY_LISTED,OFFICIAL_PUBLIC_SEARCH
TX,Victoria,RealAuction/RealForeclose (tx_realauction) - see data/tx_realauction_counties.csv,"APPROVED (production-practice, not formally rights-cleared - Phase 10B finding)",County Appraisal District named by the Texas Comptroller county directory,"DIRECTORY_LISTED (LEGAL_REVIEW_REQUIRED - county site not fetched, terms not reviewed)","UNKNOWN (Texas Comptroller Property Tax Data Reports and TNRIS/StratMap Land Parcels found as statewide candidates this phase, neither reviewed in depth)",UNKNOWN,UNKNOWN,UNKNOWN,https://comptroller.texas.gov/taxes/property-tax/county-directory/victoria.php,Victoria County Appraisal District,www.victoriacad.org,Ashley Hernandez,www.vctx.org,DIRECTORY_LISTED,OFFICIAL_PUBLIC_SEARCH
TX,Walker,UNKNOWN,UNKNOWN,County Appraisal District named by the Texas Comptroller county directory,"DIRECTORY_LISTED (LEGAL_REVIEW_REQUIRED - county site not fetched, terms not reviewed)","UNKNOWN (Texas Comptroller Property Tax Data Reports and TNRIS/StratMap Land Parcels found as statewide candidates this phase, neither reviewed in depth)",UNKNOWN,UNKNOWN,UNKNOWN,https://comptroller.texas.gov/taxes/property-tax/county-directory/walker.php,Walker County Appraisal District,walkercad.org,Diana L. McRae,www.co.walker.tx.us,DIRECTORY_LISTED,OFFICIAL_PUBLIC_SEARCH
TX,Waller,UNKNOWN,UNKNOWN,County Appraisal District named by the Texas Comptroller county directory,"DIRECTORY_LISTED (LEGAL_REVIEW_REQUIRED - county site not fetched, terms not reviewed)","UNKNOWN (Texas Comptroller Property Tax Data Reports and TNRIS/StratMap Land Parcels found as statewide candidates this phase, neither reviewed in depth)",UNKNOWN,UNKNOWN,UNKNOWN,https://comptroller.texas.gov/taxes/property-tax/county-directory/waller.php,Waller County Appraisal District,www.waller-cad.org,Carolyn Miedke,www.co.waller.tx.us,DIRECTORY_LISTED,OFFICIAL_PUBLIC_SEARCH
TX,Ward,UNKNOWN,UNKNOWN,County Appraisal District named by the Texas Comptroller county directory,"DIRECTORY_LISTED (LEGAL_REVIEW_REQUIRED - county site not fetched, terms not reviewed)","UNKNOWN (Texas Comptroller Property Tax Data Reports and TNRIS/StratMap Land Parcels found as statewide candidates this phase, neither reviewed in depth)",UNKNOWN,UNKNOWN,UNKNOWN,https://comptroller.texas.gov/taxes/property-tax/county-directory/ward.php,Ward County Appraisal District,www.wardcad.org,Vicki Heflin,www.wardcountytax.org,DIRECTORY_LISTED,OFFICIAL_PUBLIC_SEARCH
TX,Washington,UNKNOWN,UNKNOWN,County Appraisal District named by the Texas Comptroller county directory,"DIRECTORY_LISTED (LEGAL_REVIEW_REQUIRED - county site not fetched, terms not reviewed)","UNKNOWN (Texas Comptroller Property Tax Data Reports and TNRIS/StratMap Land Parcels found as statewide candidates this phase, neither reviewed in depth)",UNKNOWN,UNKNOWN,UNKNOWN,https://comptroller.texas.gov/taxes/property-tax/county-directory/washington.php,Washington County Appraisal District,www.washingtoncad.org,Cheryl Gaskamp,www.co.washington.tx.us,DIRECTORY_LISTED,OFFICIAL_PUBLIC_SEARCH
TX,Webb,UNKNOWN,UNKNOWN,County Appraisal District named by the Texas Comptroller county directory,"DIRECTORY_LISTED (LEGAL_REVIEW_REQUIRED - county site not fetched, terms not reviewed)","UNKNOWN (Texas Comptroller Property Tax Data Reports and TNRIS/StratMap Land Parcels found as statewide candidates this phase, neither reviewed in depth)",UNKNOWN,UNKNOWN,UNKNOWN,https://comptroller.texas.gov/taxes/property-tax/county-directory/webb.php,Webb County Appraisal District,www.webbcad.org,Patricia Barrera,www.webbcountytx.gov,DIRECTORY_LISTED,OFFICIAL_PUBLIC_SEARCH
TX,Wharton,UNKNOWN,UNKNOWN,County Appraisal District named by the Texas Comptroller county directory,"DIRECTORY_LISTED (LEGAL_REVIEW_REQUIRED - county site not fetched, terms not reviewed)","UNKNOWN (Texas Comptroller Property Tax Data Reports and TNRIS/StratMap Land Parcels found as statewide candidates this phase, neither reviewed in depth)",UNKNOWN,UNKNOWN,UNKNOWN,https://comptroller.texas.gov/taxes/property-tax/county-directory/wharton.php,Wharton County Appraisal District,www.whartoncad.net,Cindy Hernandez,www.co.wharton.tx.us,DIRECTORY_LISTED,OFFICIAL_PUBLIC_SEARCH
TX,Wheeler,UNKNOWN,UNKNOWN,County Appraisal District named by the Texas Comptroller county directory,"DIRECTORY_LISTED (LEGAL_REVIEW_REQUIRED - county site not fetched, terms not reviewed)","UNKNOWN (Texas Comptroller Property Tax Data Reports and TNRIS/StratMap Land Parcels found as statewide candidates this phase, neither reviewed in depth)",UNKNOWN,UNKNOWN,UNKNOWN,https://comptroller.texas.gov/taxes/property-tax/county-directory/wheeler.php,Wheeler County Appraisal District,www.wheelercad.org,Cindy Brown,www.co.wheeler.tx.us,DIRECTORY_LISTED,OFFICIAL_PUBLIC_SEARCH
TX,Wichita,"GovEase (tx_govease) - BLOCKED, robots.txt Disallow: / - see claude/govease-source-onboarding-blocked.md",BLOCKED,County Appraisal District named by the Texas Comptroller county directory,"DIRECTORY_LISTED (LEGAL_REVIEW_REQUIRED - county site not fetched, terms not reviewed)","UNKNOWN (Texas Comptroller Property Tax Data Reports and TNRIS/StratMap Land Parcels found as statewide candidates this phase, neither reviewed in depth)",UNKNOWN,UNKNOWN,UNKNOWN,https://comptroller.texas.gov/taxes/property-tax/county-directory/wichita.php,Wichita County Appraisal District,www.wadtx.com,Tommy Smyth,www.wichitatax.com,DIRECTORY_LISTED,OFFICIAL_PUBLIC_SEARCH
TX,Wilbarger,UNKNOWN,UNKNOWN,County Appraisal District named by the Texas Comptroller county directory,"DIRECTORY_LISTED (LEGAL_REVIEW_REQUIRED - county site not fetched, terms not reviewed)","UNKNOWN (Texas Comptroller Property Tax Data Reports and TNRIS/StratMap Land Parcels found as statewide candidates this phase, neither reviewed in depth)",UNKNOWN,UNKNOWN,UNKNOWN,https://comptroller.texas.gov/taxes/property-tax/county-directory/wilbarger.php,Wilbarger County Appraisal District,www.wilbargerappraisal.org,Tissha Taylor,www.co.wilbarger.tx.us,DIRECTORY_LISTED,OFFICIAL_PUBLIC_SEARCH
TX,Willacy,UNKNOWN,UNKNOWN,County Appraisal District named by the Texas Comptroller county directory,"DIRECTORY_LISTED (LEGAL_REVIEW_REQUIRED - county site not fetched, terms not reviewed)","UNKNOWN (Texas Comptroller Property Tax Data Reports and TNRIS/StratMap Land Parcels found as statewide candidates this phase, neither reviewed in depth)",UNKNOWN,UNKNOWN,UNKNOWN,https://comptroller.texas.gov/taxes/property-tax/county-directory/willacy.php,Willacy County Appraisal District,www.willacycad.org,Melissa Muniz,www.co.willacy.tx.us,DIRECTORY_LISTED,OFFICIAL_PUBLIC_SEARCH
TX,Williamson,UNKNOWN,UNKNOWN,County Appraisal District named by the Texas Comptroller county directory,"DIRECTORY_LISTED (LEGAL_REVIEW_REQUIRED - county site not fetched, terms not reviewed)","UNKNOWN (Texas Comptroller Property Tax Data Reports and TNRIS/StratMap Land Parcels found as statewide candidates this phase, neither reviewed in depth)",UNKNOWN,UNKNOWN,UNKNOWN,https://comptroller.texas.gov/taxes/property-tax/county-directory/williamson.php,Williamson County Appraisal District,www.wcad.org,Catherine Totty,www.wilcotx.gov/taxoffice,DIRECTORY_LISTED,OFFICIAL_PUBLIC_SEARCH
TX,Wilson,RealAuction/RealForeclose (tx_realauction) - see data/tx_realauction_counties.csv,"APPROVED (production-practice, not formally rights-cleared - Phase 10B finding)",County Appraisal District named by the Texas Comptroller county directory,"DIRECTORY_LISTED (LEGAL_REVIEW_REQUIRED - county site not fetched, terms not reviewed)","UNKNOWN (Texas Comptroller Property Tax Data Reports and TNRIS/StratMap Land Parcels found as statewide candidates this phase, neither reviewed in depth)",UNKNOWN,UNKNOWN,UNKNOWN,https://comptroller.texas.gov/taxes/property-tax/county-directory/wilson.php,Wilson County Appraisal District,wilson-cad.org,Dawn Polasek Barnett,www.wilsoncountytx.gov,DIRECTORY_LISTED,OFFICIAL_PUBLIC_SEARCH
TX,Winkler,UNKNOWN,UNKNOWN,County Appraisal District named by the Texas Comptroller county directory,"DIRECTORY_LISTED (LEGAL_REVIEW_REQUIRED - county site not fetched, terms not reviewed)","UNKNOWN (Texas Comptroller Property Tax Data Reports and TNRIS/StratMap Land Parcels found as statewide candidates this phase, neither reviewed in depth)",UNKNOWN,UNKNOWN,UNKNOWN,https://comptroller.texas.gov/taxes/property-tax/county-directory/winkler.php,Winkler County Appraisal District,www.winklercad.org,Minerva Soltero,www.co.winkler.tx.us,DIRECTORY_LISTED,OFFICIAL_PUBLIC_SEARCH
TX,Wise,"GovEase (tx_govease) - BLOCKED, robots.txt Disallow: / - see claude/govease-source-onboarding-blocked.md",BLOCKED,County Appraisal District named by the Texas Comptroller county directory,"DIRECTORY_LISTED (LEGAL_REVIEW_REQUIRED - county site not fetched, terms not reviewed)","UNKNOWN (Texas Comptroller Property Tax Data Reports and TNRIS/StratMap Land Parcels found as statewide candidates this phase, neither reviewed in depth)",UNKNOWN,UNKNOWN,UNKNOWN,https://comptroller.texas.gov/taxes/property-tax/county-directory/wise.php,Wise County Appraisal District,www.wise-cad.com,Monte S. Shaw,www.co.wise.tx.us,DIRECTORY_LISTED,OFFICIAL_PUBLIC_SEARCH
TX,Wood,UNKNOWN,UNKNOWN,County Appraisal District named by the Texas Comptroller county directory,"DIRECTORY_LISTED (LEGAL_REVIEW_REQUIRED - county site not fetched, terms not reviewed)","UNKNOWN (Texas Comptroller Property Tax Data Reports and TNRIS/StratMap Land Parcels found as statewide candidates this phase, neither reviewed in depth)",UNKNOWN,UNKNOWN,UNKNOWN,https://comptroller.texas.gov/taxes/property-tax/county-directory/wood.php,Wood County Appraisal District,www.woodcad.net,Angie Luman,www.woodcountytax.com,DIRECTORY_LISTED,OFFICIAL_PUBLIC_SEARCH
TX,Yoakum,UNKNOWN,UNKNOWN,County Appraisal District named by the Texas Comptroller county directory,"DIRECTORY_LISTED (LEGAL_REVIEW_REQUIRED - county site not fetched, terms not reviewed)","UNKNOWN (Texas Comptroller Property Tax Data Reports and TNRIS/StratMap Land Parcels found as statewide candidates this phase, neither reviewed in depth)",UNKNOWN,UNKNOWN,UNKNOWN,https://comptroller.texas.gov/taxes/property-tax/county-directory/yoakum.php,Yoakum County Appraisal District,www.yoakumcad.org,Ann Saxon,www.co.yoakum.tx.us,DIRECTORY_LISTED,OFFICIAL_PUBLIC_SEARCH
TX,Young,UNKNOWN,UNKNOWN,Texas Comptroller county directory (tx_comptroller_directory) mechanism exists for every county (comptroller.texas.gov/taxes/property-tax/county-directory/<county>.php) but this phase did not extract or verify the per-county entry,"DISCOVERED (mechanism only, not per-county extracted)","UNKNOWN (Texas Comptroller Property Tax Data Reports and TNRIS/StratMap Land Parcels found as statewide candidates this phase, neither reviewed in depth)",UNKNOWN,UNKNOWN,UNKNOWN,https://comptroller.texas.gov/taxes/property-tax/county-directory/young.php,UNKNOWN,UNKNOWN,Christina Centers,www.co.young.tx.us,SOURCE_NOT_FOUND,OFFICIAL_PUBLIC_SEARCH
TX,Zapata,UNKNOWN,UNKNOWN,County Appraisal District named by the Texas Comptroller county directory,"DIRECTORY_LISTED (LEGAL_REVIEW_REQUIRED - county site not fetched, terms not reviewed)","UNKNOWN (Texas Comptroller Property Tax Data Reports and TNRIS/StratMap Land Parcels found as statewide candidates this phase, neither reviewed in depth)",UNKNOWN,UNKNOWN,UNKNOWN,https://comptroller.texas.gov/taxes/property-tax/county-directory/zapata.php,Zapata County Appraisal District,zapatacad.com,Delia Mendoza,www.co.zapata.tx.us,DIRECTORY_LISTED,OFFICIAL_PUBLIC_SEARCH
TX,Zavala,UNKNOWN,UNKNOWN,County Appraisal District named by the Texas Comptroller county directory,"DIRECTORY_LISTED (LEGAL_REVIEW_REQUIRED - county site not fetched, terms not reviewed)","UNKNOWN (Texas Comptroller Property Tax Data Reports and TNRIS/StratMap Land Parcels found as statewide candidates this phase, neither reviewed in depth)",UNKNOWN,UNKNOWN,UNKNOWN,https://comptroller.texas.gov/taxes/property-tax/county-directory/zavala.php,Zavala County Appraisal District,www.zavalacad.com,Rosario Benavidez,www.co.zavala.tx.us,DIRECTORY_LISTED,OFFICIAL_PUBLIC_SEARCH
